Case 3:

Input:
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0]
  [0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

Output:
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0]
  [0, 8, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
